t,X,Y,Z
0.219023,0.070312,-0.085938,1.0
0.219349,0.007812,-0.054688,0.976562
0.219675,0.0625,-0.070312,0.976562
0.220001,0.070312,-0.078125,0.96875
0.220327,0.046875,-0.070312,1.0
0.220653,0.070312,-0.054688,0.945312
0.220979,0.054688,-0.054688,0.984375
0.221305,0.03125,-0.101562,0.984375
0.221631,0.039062,-0.054688,1.03125
0.221956,0.015625,-0.0625,0.992188
0.222282,0.03125,-0.117188,1.0
0.222608,0.054688,-0.101562,0.992188
0.222934,0.054688,-0.070312,1.007812
0.22326,0.007812,-0.070312,0.953125
0.223586,0.015625,-0.054688,1.0
0.223912,0.0625,-0.078125,0.992188
0.224238,0.046875,-0.085938,0.992188
0.224564,0.054688,-0.078125,0.992188
0.22489,0.046875,-0.085938,0.96875
0.225216,0.054688,-0.101562,0.984375
0.225542,0.039062,-0.070312,1.0
0.225868,0.070312,-0.039062,0.984375
0.226194,0.046875,-0.085938,0.992188
0.226519,0.007812,-0.070312,0.960938
0.226845,0.039062,-0.070312,0.992188
0.227171,0.054688,-0.085938,0.992188
0.227497,0.007812,-0.054688,0.960938
0.227823,0.046875,-0.070312,1.007812
0.228149,0.054688,-0.054688,1.023438
0.228475,0.007812,-0.0625,0.976562
0.228801,0.070312,-0.0625,0.945312
0.229127,0.0625,-0.085938,1.023438
0.229453,0.054688,-0.039062,0.96875
0.229779,0.007812,-0.0625,0.9375
0.230105,0.023438,-0.054688,0.992188
0.230431,0.0,-0.0625,1.0
0.230757,0.007812,-0.070312,0.992188
0.231082,0.039062,-0.046875,1.039062
0.231408,0.085938,-0.078125,0.9375
0.231734,0.023438,-0.0625,0.960938
0.23206,0.03125,-0.0625,0.976562
0.232386,0.015625,-0.054688,0.984375
0.232712,0.054688,-0.070312,1.007812
0.233038,0.03125,-0.054688,0.984375
0.233364,0.03125,-0.070312,0.984375
0.23369,0.046875,-0.101562,0.96875
0.234016,0.023438,-0.078125,0.960938
0.234342,0.054688,-0.070312,1.007812
0.234668,0.0625,-0.09375,0.984375
0.234994,0.03125,-0.039062,0.976562
0.23532,0.054688,-0.046875,1.007812
0.235645,0.023438,-0.078125,0.976562
0.235971,0.0,-0.0625,1.023438
0.236297,0.046875,-0.078125,0.960938
0.236623,0.023438,-0.070312,0.992188
0.236949,0.046875,-0.070312,0.984375
0.237275,0.0625,-0.117188,1.0
0.237601,0.03125,-0.085938,0.992188
0.237927,0.046875,-0.0625,0.960938
0.238253,0.054688,-0.101562,0.96875
0.238579,0.0625,-0.101562,1.0
0.238905,0.0625,-0.054688,1.007812
0.239231,0.023438,-0.039062,0.898438
0.239557,0.070312,-0.0625,0.953125
0.239882,0.0,-0.046875,0.960938
0.240208,0.039062,-0.03125,1.0
0.240534,0.0625,-0.09375,1.0
0.24086,0.03125,-0.070312,1.007812
0.241186,0.03125,-0.039062,1.007812
0.241512,0.023438,-0.0625,0.945312
0.241838,0.0,-0.085938,0.96875
0.242164,0.070312,-0.070312,0.976562
0.24249,0.03125,-0.078125,0.984375
0.242816,0.085938,-0.078125,0.992188
0.243142,0.039062,-0.070312,1.0
0.243468,0.007812,-0.039062,0.984375
0.243794,0.039062,-0.0625,1.0
0.24412,0.054688,-0.054688,1.0
0.244445,0.015625,-0.070312,0.984375
0.244771,0.046875,-0.09375,0.96875
0.245097,0.007812,-0.078125,1.007812
0.245423,0.039062,-0.085938,0.96875
0.245749,0.0,-0.078125,1.039062
0.246075,0.023438,-0.03125,1.015625
0.246401,0.03125,-0.0625,0.984375
0.246727,0.015625,-0.039062,0.976562
0.247053,0.03125,-0.070312,1.0
0.247379,0.039062,-0.101562,0.992188
0.247705,0.015625,-0.054688,0.9375
0.248031,0.046875,-0.078125,1.0
0.248357,0.007812,-0.085938,1.0
0.248683,0.023438,-0.101562,0.945312
0.249008,0.039062,-0.085938,0.976562
0.249334,0.03125,-0.085938,1.007812
0.24966,0.015625,-0.054688,0.976562
0.249986,0.070312,-0.039062,1.007812
0.250312,0.023438,-0.0625,0.992188
0.250638,0.054688,-0.117188,1.007812
0.250964,0.03125,-0.054688,1.015625
0.25129,0.070312,-0.09375,1.0
0.251616,0.078125,-0.101562,1.023438
0.251942,0.054688,-0.0625,1.023438
0.252268,0.023438,-0.085938,0.976562
0.252594,0.0,-0.054688,0.953125
0.25292,0.070312,-0.023438,0.992188
0.253246,0.015625,-0.0625,0.992188
0.253571,0.046875,-0.070312,0.984375
0.253897,0.0625,-0.09375,0.953125
0.254223,0.03125,-0.039062,1.007812
0.254549,0.0625,-0.078125,0.960938
0.254875,0.078125,-0.078125,0.960938
0.255201,0.054688,-0.078125,1.007812
0.255527,0.070312,-0.054688,0.984375
0.255853,0.03125,-0.09375,1.0
0.256179,0.054688,-0.054688,0.984375
0.256505,0.054688,-0.0625,1.0
0.256831,0.03125,-0.0625,0.96875
0.257157,0.046875,-0.0625,0.953125
0.257483,0.054688,-0.046875,0.992188
0.257808,0.03125,-0.070312,0.992188
0.258134,0.054688,-0.0625,1.007812
0.25846,0.015625,-0.085938,0.976562
0.258786,0.0625,-0.054688,0.976562
0.259112,0.046875,-0.046875,1.007812
0.259438,0.046875,-0.0625,0.992188
0.259764,0.046875,-0.054688,0.96875
0.26009,0.039062,-0.070312,0.984375
0.260416,0.070312,-0.070312,1.023438
0.260742,0.0,-0.046875,0.960938
0.261068,0.039062,-0.046875,0.992188
0.261394,0.039062,-0.078125,0.976562
0.26172,0.0625,-0.070312,1.0
0.262046,0.046875,-0.085938,1.007812
0.262371,0.070312,-0.046875,1.023438
0.262697,0.046875,-0.0625,0.992188
0.263023,0.023438,-0.109375,0.976562
0.263349,0.023438,-0.085938,1.0
0.263675,0.054688,-0.054688,0.96875
0.264001,0.03125,-0.085938,0.96875
0.264327,0.0625,-0.078125,0.96875
0.264653,0.0625,-0.0625,0.960938
0.264979,0.054688,-0.101562,0.992188
0.265305,0.015625,-0.054688,1.0
0.265631,0.046875,-0.046875,0.992188
0.265957,0.015625,-0.09375,0.992188
0.266283,0.0625,-0.054688,1.0
0.266609,0.015625,-0.054688,0.960938
0.266934,0.015625,-0.070312,0.976562
0.26726,0.070312,-0.054688,0.976562
0.267586,0.03125,-0.039062,0.992188
0.267912,0.0625,-0.078125,1.007812
0.268238,0.015625,-0.101562,0.960938
0.268564,0.03125,-0.09375,0.984375
0.26889,0.0625,-0.109375,0.953125
0.269216,0.023438,-0.046875,0.945312
0.269542,0.039062,-0.054688,0.960938
0.269868,0.046875,-0.09375,0.984375
0.270194,0.007812,-0.054688,0.945312
0.27052,0.039062,-0.039062,0.976562
0.270846,0.007812,-0.078125,0.945312
0.271172,0.023438,-0.039062,1.015625
0.271497,0.007812,-0.0625,1.015625
0.271823,0.015625,-0.03125,0.984375
0.272149,0.070312,-0.070312,0.984375
0.272475,0.023438,-0.039062,1.015625
0.272801,0.046875,-0.078125,0.960938
0.273127,0.046875,-0.078125,1.0
0.273453,0.007812,-0.085938,0.984375
0.273779,0.054688,-0.085938,0.992188
0.274105,0.046875,-0.101562,1.023438
0.274431,0.054688,-0.078125,0.945312
0.274757,0.039062,-0.078125,1.015625
0.275083,0.046875,-0.078125,0.945312
0.275409,0.007812,-0.078125,1.0
0.275734,0.023438,-0.085938,0.984375
0.27606,0.03125,-0.070312,0.96875
0.276386,0.039062,-0.0625,1.0
0.276712,0.046875,-0.085938,0.976562
0.277038,0.046875,-0.085938,1.0
0.277364,0.0625,-0.085938,0.96875
0.27769,0.03125,-0.039062,0.976562
0.278016,0.039062,-0.054688,0.96875
0.278342,0.023438,-0.0625,0.96875
0.278668,0.03125,-0.046875,0.984375
0.278994,0.046875,-0.101562,0.992188
0.27932,0.023438,-0.109375,0.976562
0.279646,0.046875,-0.078125,0.984375
0.279972,0.054688,-0.101562,0.992188
0.280297,0.054688,-0.09375,1.0
0.280623,0.085938,-0.109375,1.0
0.280949,0.023438,-0.070312,0.960938
0.281275,0.046875,-0.046875,1.03125
0.281601,0.054688,-0.070312,0.992188
0.281927,0.039062,-0.0625,0.976562
0.282253,0.039062,-0.070312,1.0
0.282579,0.046875,-0.070312,1.0
0.282905,0.078125,-0.078125,0.96875
0.283231,0.054688,-0.085938,0.992188
0.283557,0.023438,-0.101562,0.984375
0.283883,0.070312,-0.0625,0.992188
0.284209,0.046875,-0.09375,0.976562
0.284535,0.09375,-0.101562,1.0
0.28486,0.046875,-0.070312,0.992188
0.285186,0.054688,-0.117188,0.984375
0.285512,0.023438,-0.078125,0.953125
0.285838,0.054688,-0.054688,0.960938
0.286164,0.015625,-0.070312,0.960938
0.28649,0.039062,-0.109375,0.96875
0.286816,0.039062,-0.101562,0.992188
0.287142,0.054688,-0.101562,0.945312
0.287468,0.0625,-0.0625,1.015625
0.287794,0.054688,-0.054688,0.984375
0.28812,0.046875,-0.0625,0.976562
0.288446,0.03125,-0.039062,0.96875
0.288772,0.046875,-0.101562,0.984375
0.289098,0.039062,-0.070312,0.976562
0.289423,0.078125,-0.085938,0.984375
0.289749,0.03125,-0.101562,1.0
0.290075,0.046875,-0.0625,0.984375
0.290401,0.023438,-0.09375,1.015625
0.290727,0.015625,-0.09375,0.992188
0.291053,0.054688,-0.054688,0.9375
0.291379,0.046875,-0.0625,0.976562
0.291705,0.039062,-0.070312,1.0
0.292031,0.0625,-0.039062,0.976562
0.292357,0.015625,-0.046875,0.945312
0.292683,0.03125,-0.0625,0.984375
0.293009,0.039062,-0.054688,1.0
0.293335,0.023438,-0.101562,0.96875
0.29366,0.0,-0.015625,0.992188
0.293986,0.0625,-0.085938,0.992188
0.294312,0.03125,-0.09375,1.0
0.294638,0.03125,-0.117188,0.976562
0.294964,0.03125,-0.09375,0.976562
0.29529,0.015625,-0.085938,0.960938
0.295616,0.0625,-0.09375,0.960938
0.295942,0.03125,-0.117188,0.992188
0.296268,0.070312,-0.039062,0.976562
0.296594,0.023438,-0.046875,0.992188
0.29692,0.039062,-0.0625,1.0
0.297246,0.023438,-0.0625,0.953125
0.297572,0.046875,-0.0625,1.023438
0.297898,0.03125,-0.070312,0.976562
0.298223,0.03125,-0.085938,0.953125
0.298549,0.039062,-0.078125,0.984375
0.298875,0.0625,-0.070312,0.960938
0.299201,0.007812,-0.046875,0.960938
0.299527,0.023438,-0.0625,0.992188
0.299853,0.039062,-0.101562,1.0
0.300179,0.0,-0.03125,0.992188
0.300505,0.039062,-0.101562,0.960938
0.300831,0.03125,-0.0625,0.992188
0.301157,0.023438,-0.085938,0.976562
0.301483,0.023438,-0.046875,1.0
0.301809,0.023438,-0.007812,1.007812
0.302135,0.054688,-0.023438,0.992188
0.302461,0.023438,-0.070312,0.976562
0.302786,0.023438,-0.054688,0.945312
0.303112,0.0625,-0.039062,0.984375
0.303438,0.023438,-0.0625,0.96875
0.303764,0.0625,-0.09375,0.960938
0.30409,0.03125,-0.070312,0.953125
0.304416,0.023438,-0.0625,1.0
0.304742,0.039062,-0.023438,0.992188
0.305068,0.039062,-0.078125,1.0
0.305394,0.0,-0.085938,0.96875
0.30572,0.046875,-0.085938,0.96875
0.306046,0.054688,-0.117188,1.03125
0.306372,0.0,-0.070312,0.976562
0.306698,0.023438,-0.054688,0.984375
0.307024,0.03125,-0.101562,1.007812
0.307349,0.054688,-0.0625,0.984375
0.307675,0.03125,-0.039062,0.953125
0.308001,0.054688,-0.09375,0.992188
0.308327,0.0,-0.054688,0.984375
0.308653,0.054688,-0.0625,1.007812
0.308979,0.015625,-0.070312,0.96875
0.309305,0.039062,-0.101562,0.96875
0.309631,0.0625,-0.070312,0.992188
0.309957,0.046875,-0.085938,1.0
0.310283,0.03125,-0.039062,0.984375
0.310609,0.0625,-0.0625,1.007812
0.310935,0.007812,-0.070312,1.0
0.311261,0.054688,-0.0625,0.960938
0.311586,0.054688,-0.054688,0.945312
0.311912,0.039062,-0.0625,1.015625
0.312238,0.0,-0.0625,0.992188
0.312564,0.015625,-0.0625,0.953125
0.31289,0.023438,-0.078125,0.960938
0.313216,0.03125,-0.046875,0.984375
0.313542,0.0625,-0.039062,0.992188
0.313868,0.015625,-0.09375,0.960938
0.314194,0.054688,-0.078125,0.976562
0.31452,0.046875,-0.046875,0.976562
0.314846,0.054688,-0.117188,0.992188
0.315172,0.023438,-0.078125,1.007812
0.315498,0.039062,-0.0625,0.976562
0.315824,0.046875,-0.085938,0.945312
0.316149,0.046875,-0.0625,0.992188
0.316475,0.054688,-0.085938,0.984375
0.316801,0.054688,-0.03125,0.96875
0.317127,0.0625,-0.070312,1.015625
0.317453,0.03125,-0.039062,1.023438
0.317779,0.046875,-0.070312,0.96875
0.318105,0.039062,-0.117188,0.96875
0.318431,0.070312,-0.078125,0.992188
0.318757,0.039062,-0.039062,0.953125
0.319083,0.046875,-0.101562,0.992188
0.319409,0.054688,-0.070312,0.945312
0.319735,0.0,-0.0625,0.96875
0.320061,0.054688,-0.039062,0.992188
0.320387,0.023438,-0.070312,0.992188
0.320712,0.046875,-0.085938,1.0
0.321038,0.039062,-0.085938,0.976562
0.321364,0.054688,-0.101562,0.96875
0.32169,0.039062,-0.070312,0.96875
0.322016,0.046875,-0.078125,1.007812
0.322342,0.0625,-0.0625,0.992188
0.322668,0.070312,-0.09375,0.984375
0.322994,0.054688,-0.0625,1.039062
0.32332,0.03125,-0.054688,1.023438
0.323646,0.023438,-0.054688,0.984375
0.323972,0.039062,-0.0625,0.96875
0.324298,0.007812,-0.085938,1.0
0.324624,0.046875,-0.070312,1.0
0.32495,0.039062,-0.039062,0.96875
0.325275,0.023438,-0.054688,1.0
0.325601,0.046875,-0.101562,1.0
0.325927,0.007812,-0.054688,0.992188
0.326253,0.007812,-0.03125,0.96875
0.326579,0.03125,-0.070312,0.992188
0.326905,0.007812,-0.054688,0.96875
0.327231,0.023438,-0.070312,0.992188
0.327557,0.039062,-0.070312,0.953125
0.327883,0.054688,-0.078125,0.96875
0.328209,0.054688,-0.054688,0.976562
0.328535,0.015625,-0.039062,0.953125
0.328861,0.0,-0.039062,0.992188
0.329187,0.054688,-0.0625,1.0
0.329512,0.054688,-0.085938,0.992188
0.329838,0.023438,-0.078125,0.976562
0.330164,0.046875,-0.046875,0.960938
0.33049,0.039062,-0.070312,0.953125
0.330816,0.007812,-0.085938,0.9375
0.331142,0.039062,-0.101562,0.992188
0.331468,0.03125,-0.070312,0.9375
0.331794,0.054688,-0.039062,0.984375
0.33212,0.0,-0.085938,1.0
0.332446,0.070312,-0.117188,0.976562
0.332772,0.054688,-0.054688,1.023438
0.333098,0.070312,-0.070312,1.023438
0.333424,0.054688,-0.039062,0.929688
0.33375,0.023438,-0.09375,0.976562
0.334075,0.039062,-0.054688,0.992188
0.334401,0.039062,-0.054688,1.0
0.334727,0.046875,-0.039062,1.0
0.335053,0.054688,-0.0625,0.96875
0.335379,0.046875,-0.039062,1.015625
0.335705,0.0625,-0.070312,1.007812
0.336031,0.023438,-0.078125,0.953125
0.336357,0.046875,-0.085938,1.0
0.336683,0.039062,-0.078125,0.953125
0.337009,0.03125,-0.054688,0.992188
0.337335,0.015625,-0.054688,1.0
0.337661,0.039062,-0.070312,0.945312
0.337987,0.039062,-0.070312,1.0
0.338313,0.023438,-0.09375,0.96875
0.338638,0.0,-0.085938,0.914062
0.338964,0.054688,-0.070312,0.984375
0.33929,0.03125,-0.078125,0.984375
0.339616,0.03125,-0.039062,0.96875
0.339942,0.054688,-0.09375,0.992188
0.340268,0.046875,-0.078125,0.976562
0.340594,0.0625,-0.0625,0.992188
0.34092,0.0,-0.070312,0.992188
0.341246,0.046875,-0.085938,0.96875
0.341572,0.0,-0.0625,0.992188
0.341898,0.039062,-0.070312,0.984375
0.342224,0.03125,-0.054688,0.960938
0.34255,0.070312,-0.0625,1.0
0.342876,0.039062,-0.101562,0.992188
0.343201,0.054688,-0.0625,1.0
0.343527,0.046875,-0.117188,1.007812
0.343853,0.039062,-0.054688,0.992188
0.344179,0.085938,-0.078125,1.03125
0.344505,0.0625,-0.0625,0.992188
0.344831,0.0,-0.078125,1.0
0.345157,0.054688,-0.046875,1.007812
0.345483,0.054688,-0.085938,0.976562
0.345809,0.054688,-0.09375,0.96875
0.346135,0.054688,-0.085938,1.023438
0.346461,0.03125,-0.03125,0.953125
0.346787,0.023438,-0.085938,0.984375
0.347113,0.054688,-0.046875,1.03125
0.347438,0.046875,-0.054688,0.992188
0.347764,0.046875,-0.085938,0.96875
0.34809,0.054688,-0.101562,1.0
0.348416,0.054688,-0.085938,1.0
0.348742,0.070312,-0.070312,0.96875
0.349068,0.039062,-0.085938,0.96875
0.349394,0.054688,-0.085938,0.960938
0.34972,0.03125,-0.117188,0.953125
0.350046,0.054688,-0.054688,0.953125
0.350372,0.0,-0.070312,1.007812
0.350698,0.046875,-0.101562,1.0
0.351024,0.023438,-0.070312,0.984375
0.35135,0.046875,-0.046875,0.953125
0.351676,0.046875,-0.046875,0.945312
0.352001,0.046875,-0.046875,0.90625
0.352327,0.015625,-0.085938,1.007812
0.352653,0.039062,-0.054688,0.984375
0.352979,0.007812,-0.039062,1.007812
0.353305,0.015625,-0.101562,0.992188
0.353631,0.039062,-0.09375,1.0
0.353957,0.0,-0.070312,0.960938
0.354283,0.054688,-0.0625,1.007812
0.354609,0.039062,-0.09375,0.96875
0.354935,0.070312,-0.101562,1.023438
0.355261,0.039062,-0.078125,1.0
0.355587,0.054688,-0.0625,0.96875
0.355913,0.054688,-0.0625,0.992188
0.356239,0.039062,-0.0625,0.96875
0.356564,0.023438,-0.070312,0.984375
0.35689,0.054688,-0.101562,0.976562
0.357216,0.054688,-0.085938,0.984375
0.357542,0.0625,-0.101562,0.992188
0.357868,0.023438,-0.0625,0.992188
0.358194,0.007812,-0.046875,0.976562
0.35852,0.007812,-0.085938,0.960938
0.358846,0.054688,-0.101562,1.0
0.359172,0.007812,-0.046875,0.984375
0.359498,0.054688,-0.046875,1.015625
0.359824,0.054688,-0.054688,0.96875
0.36015,0.03125,-0.0625,0.992188
0.360476,0.054688,-0.078125,0.992188
0.360802,0.023438,-0.039062,0.992188
0.361127,0.023438,-0.0625,0.992188
0.361453,0.054688,-0.039062,1.007812
0.361779,0.03125,-0.046875,1.0
0.362105,0.039062,-0.109375,0.992188
0.362431,0.070312,-0.070312,0.992188
0.362757,0.0625,-0.039062,1.0
0.363083,0.0625,-0.070312,0.992188
0.363409,0.03125,-0.046875,1.0
0.363735,0.046875,-0.078125,1.0
0.364061,0.054688,-0.070312,1.015625
0.364387,0.054688,-0.070312,0.960938
0.364713,0.03125,-0.0625,0.945312
0.365039,0.03125,-0.023438,0.953125
0.365364,0.039062,-0.101562,0.992188
0.36569,0.03125,-0.054688,0.984375
0.366016,0.046875,-0.0625,1.007812
0.366342,0.03125,-0.046875,0.992188
0.366668,0.03125,-0.070312,0.96875
0.366994,0.054688,-0.070312,0.945312
0.36732,0.070312,-0.085938,1.0
0.367646,0.046875,-0.046875,0.984375
0.367972,0.039062,-0.101562,1.0
0.368298,0.046875,-0.101562,0.945312
0.368624,0.007812,-0.0625,0.976562
0.36895,0.023438,-0.09375,0.992188
0.369276,0.039062,-0.054688,0.96875
0.369602,0.046875,-0.101562,1.0
0.369927,0.03125,-0.070312,0.953125
0.370253,0.039062,-0.070312,0.976562
0.370579,0.054688,-0.085938,1.0
0.370905,0.039062,-0.070312,0.945312
0.371231,0.054688,-0.054688,0.992188
0.371557,0.054688,-0.039062,0.992188
0.371883,0.070312,-0.09375,0.984375
0.372209,0.015625,-0.0625,0.96875
0.372535,0.046875,-0.117188,1.0
0.372861,0.023438,-0.070312,1.007812
0.373187,0.007812,-0.070312,0.992188
0.373513,0.054688,-0.054688,0.945312
0.373839,0.03125,-0.09375,0.960938
0.374165,0.046875,-0.0625,0.992188
0.37449,0.054688,-0.09375,0.976562
0.374816,0.039062,-0.070312,0.992188
0.375142,0.03125,-0.132812,0.984375
0.375468,0.039062,-0.039062,1.0
0.375794,0.054688,-0.054688,0.992188
0.37612,0.03125,-0.0625,0.992188
0.376446,0.023438,-0.0625,0.976562
0.376772,0.046875,-0.046875,0.992188
0.377098,0.03125,-0.09375,0.960938
0.377424,0.054688,-0.117188,0.984375
0.37775,0.03125,-0.070312,0.976562
0.378076,0.0625,-0.117188,1.0
0.378402,0.085938,-0.054688,0.953125
0.378728,0.039062,-0.054688,0.945312
0.379053,0.03125,-0.0625,0.960938
0.379379,0.046875,-0.070312,0.96875
0.379705,0.054688,-0.070312,0.96875
0.380031,0.039062,-0.085938,0.992188
0.380357,0.046875,-0.078125,1.007812
0.380683,0.0625,-0.054688,1.0
0.381009,0.039062,-0.070312,0.976562
0.381335,0.015625,-0.0625,0.960938
0.381661,0.007812,-0.101562,0.976562
0.381987,0.039062,-0.085938,1.015625
0.382313,0.023438,-0.03125,1.007812
0.382639,0.015625,-0.085938,1.0
0.382965,0.070312,-0.070312,0.976562
0.38329,0.0,-0.109375,1.0
0.383616,0.046875,-0.039062,1.0
0.383942,0.0625,-0.070312,1.023438
0.384268,0.054688,-0.054688,0.992188
0.384594,0.0625,-0.078125,1.023438
0.38492,0.054688,-0.070312,0.96875
0.385246,0.054688,-0.101562,0.945312
0.385572,0.039062,-0.101562,1.0
0.385898,0.0625,-0.0625,0.96875
0.386224,0.046875,-0.078125,1.0
0.38655,0.054688,-0.125,1.03125
0.386876,0.023438,-0.054688,0.992188
0.387202,0.054688,-0.0625,0.9375
0.387528,0.039062,-0.109375,1.015625
0.387853,0.0625,-0.085938,0.992188
0.388179,0.0625,-0.085938,0.992188
0.388505,0.007812,-0.070312,1.007812
0.388831,0.046875,-0.09375,0.96875
0.389157,0.03125,-0.039062,0.96875
0.389483,0.054688,-0.085938,1.0
0.389809,0.03125,-0.078125,1.0
0.390135,0.046875,-0.09375,0.992188
0.390461,0.0625,-0.101562,1.0
0.390787,0.054688,-0.070312,0.976562
0.391113,0.023438,-0.0625,0.914062
0.391439,0.007812,-0.03125,1.0
0.391765,0.070312,-0.101562,0.953125
0.392091,0.046875,-0.101562,0.976562
0.392416,0.0625,-0.085938,1.007812
0.392742,0.0625,-0.09375,0.976562
0.393068,0.015625,-0.070312,0.976562
0.393394,0.046875,-0.085938,0.992188
0.39372,0.078125,-0.085938,0.992188
0.394046,0.023438,-0.070312,1.007812
0.394372,0.015625,-0.078125,1.0
0.394698,0.0,-0.039062,0.953125
0.395024,0.03125,-0.070312,1.007812
0.39535,0.023438,-0.046875,0.96875
0.395676,0.0625,-0.101562,0.976562
0.396002,0.03125,-0.085938,0.914062
0.396328,0.03125,-0.085938,0.992188
0.396654,0.023438,-0.023438,0.953125
0.396979,0.023438,-0.023438,0.992188
0.397305,0.03125,-0.03125,1.0
0.397631,0.0625,-0.070312,0.960938
0.397957,0.046875,-0.078125,1.0
0.398283,0.054688,-0.09375,0.992188
0.398609,0.0625,-0.117188,1.023438
0.398935,0.046875,-0.078125,1.007812
0.399261,0.039062,-0.078125,0.992188
0.399587,0.007812,-0.0625,0.945312
0.399913,0.03125,-0.078125,0.984375
0.400239,0.023438,-0.101562,0.984375
0.400565,0.0,-0.070312,1.015625
0.400891,0.03125,-0.0625,1.0
0.401216,0.023438,-0.023438,0.960938
0.401542,0.007812,-0.039062,0.953125
0.401868,0.039062,-0.039062,0.960938
0.402194,0.0625,-0.046875,0.929688
0.40252,0.023438,-0.070312,1.0
0.402846,0.015625,-0.070312,0.960938
0.403172,0.023438,-0.039062,0.96875
0.403498,0.054688,-0.078125,0.945312
0.403824,0.046875,-0.09375,1.007812
0.40415,0.054688,-0.054688,0.960938
0.404476,0.03125,-0.070312,0.960938
0.404802,0.046875,-0.070312,1.0
0.405128,0.007812,-0.085938,0.984375
0.405454,0.03125,-0.039062,1.0
0.405779,0.054688,-0.070312,1.0
0.406105,0.039062,-0.0625,1.0
0.406431,0.0,-0.046875,1.007812
0.406757,0.054688,-0.0625,0.992188
0.407083,0.085938,-0.085938,1.007812
0.407409,0.046875,-0.085938,0.960938
0.407735,0.054688,-0.03125,1.007812
0.408061,0.023438,-0.046875,1.0
0.408387,0.054688,-0.070312,1.0
0.408713,0.070312,-0.078125,0.945312
0.409039,0.109375,-0.09375,0.960938
0.409365,0.023438,-0.0625,1.023438
0.409691,0.070312,-0.070312,0.960938
0.410017,0.054688,-0.0625,1.007812
0.410342,0.023438,-0.03125,1.0
0.410668,0.023438,-0.03125,1.015625
0.410994,0.046875,-0.070312,0.960938
0.41132,0.054688,-0.09375,0.992188
0.411646,0.046875,-0.085938,1.0
0.411972,0.023438,-0.0625,0.953125
0.412298,0.03125,-0.070312,0.9375
0.412624,0.023438,-0.0625,1.0
0.41295,0.03125,-0.054688,0.992188
0.413276,0.039062,-0.046875,0.96875
0.413602,0.054688,-0.039062,0.960938
0.413928,0.023438,-0.0625,1.0
0.414254,0.046875,-0.078125,0.945312
0.41458,0.0625,-0.0625,1.007812
0.414905,0.054688,-0.0625,1.054688
0.415231,0.023438,-0.070312,0.929688
0.415557,0.070312,-0.054688,0.945312
0.415883,0.03125,-0.0625,1.0
0.416209,0.039062,-0.109375,0.984375
0.416535,0.03125,-0.09375,0.960938
0.416861,0.03125,-0.070312,0.976562
0.417187,0.03125,-0.039062,0.992188
0.417513,0.054688,-0.039062,0.976562
0.417839,0.039062,-0.070312,1.0
0.418165,0.054688,-0.101562,1.039062
0.418491,0.046875,-0.09375,1.0
